studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,plantedSeedlotStockDbId,plantedSeedlotStockUniquename,plantedSeedlotCurrentCount,plantedSeedlotCurrentWeightGram,plantedSeedlotBoxName,plantedSeedlotTransactionCount,plantedSeedlotTransactionWeight,plantedSeedlotTransactionDescription,availableGermplasmSeedlotUniquenames,FHB plant response - 1-9 response scale|CO_321:0501028,Grain test weight - g/l|CO_321:0001210,Grain yield - kg/ha|CO_321:0001218,Heading time - Julian date (JD)|CO_321:0001233,notes
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97201,17-29544,,plot,254884,Adv_Urb_20-plot314,3,3,314,,,test,,,,,,,,,,,2,0,3262.543431,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97168,17-24663,,plot,254559,Adv_Urb_20-plot315,3,3,315,,,test,,,,,,,,,,,4,690.4100433,4592.900946,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100794,US16-IL-065-019,,plot,254806,Adv_Urb_20-plot316,3,3,316,,,test,,,,,,,,,,,3,0,3642.645578,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100774,US16-IL-065-094,,plot,254699,Adv_Urb_20-plot317,3,3,317,,,test,,,,,,,,,,,2,754.783229,4371.174693,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100790,US16-IL-064-204,,plot,254710,Adv_Urb_20-plot318,3,3,318,,,test,,,,,,,,,,,2,738.9187472,3959.397367,139," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97158,17-23868,,plot,254578,Adv_Urb_20-plot319,3,3,319,,,test,,,,,,,,,,,1,729.1559892,3832.696651,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97095,17-17739,,plot,254851,Adv_Urb_20-plot320,3,3,320,,,test,,,,,,,,,,,1,756.3086599,5004.678272,140,"* (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",101091,US16-IL-065-109,,plot,254722,Adv_Urb_20-plot321,3,3,321,,,test,,,,,,,,,,,2,748.9865914,4022.747725,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97292,17-8143,,plot,254689,Adv_Urb_20-plot322,3,3,322,,,test,,,,,,,,,,,4,722.7491793,4592.900946,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97314,17-9211,,plot,254705,Adv_Urb_20-plot323,3,3,323,,,test,,,,,,,,,,,3,702.0033185,5099.703809,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97209,17-30209,,plot,254802,Adv_Urb_20-plot324,3,3,324,,,test,,,,,,,,,,,1,743.49504,5036.353451,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",101011,US16-IL-066-090,,plot,254824,Adv_Urb_20-plot325,3,3,325,,,test,,,,,,,,,,,2,735.257713,5416.455598,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97304,17-8738,,plot,254613,Adv_Urb_20-plot326,3,3,326,,,test,,,,,,,,,,,1,0,3294.21861,130,"ugly (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97113,17-19939,,plot,254888,Adv_Urb_20-plot327,3,3,327,,,test,,,,,,,,,,,1,0,2850.766104,132," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97213,17-30333,,plot,254677,Adv_Urb_20-plot328,3,3,328,,,test,,,,,,,,,,,2,703.2236632,4244.473978,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97163,17-23912,,plot,254606,Adv_Urb_20-plot329,3,3,329,,,test,,,,,,,,,,,2,720.9186621,4592.900946,137,"mixed (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97305,17-8749,,plot,254872,Adv_Urb_20-plot330,3,3,330,,,test,,,,,,,,,,,2,701.6982323,4212.798799,136,"mixed (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100935,US16-IL-061-179,,plot,254605,Adv_Urb_20-plot331,3,3,331,,,test,,,,,,,,,,,3,708.1050422,5448.130777,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97298,17-8620,,plot,254725,Adv_Urb_20-plot332,3,3,332,,,test,,,,,,,,,,,2,0,3547.620041,132,"mix (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96993,16-7828,,plot,254738,Adv_Urb_20-plot333,3,3,333,,,test,,,,,,,,,,,2,720.9186621,4814.627199,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",84801,Jul-15,,plot,254765,Adv_Urb_20-plot334,3,3,334,,,test,,,,,,,,,,,2,697.1219395,4497.875409,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97100,17-18320,,plot,254720,Adv_Urb_20-plot335,3,3,335,,,test,,,,,,,,,,,3,687.9693538,4022.747725,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97049,17-12623,,plot,254788,Adv_Urb_20-plot336,3,3,336,,,test,,,,,,,,,,,3,742.5797815,4276.149157,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100672,US16-IL-065-113,,plot,254776,Adv_Urb_20-plot337,3,3,337,,,test,,,,,,,,,,,3,750.8171086,4941.327914,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96720,16-21764,,plot,254859,Adv_Urb_20-plot338,3,3,338,,,test,,,,,,,,,,,2,745.3255572,4149.448441,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97178,17-25927,,plot,254624,Adv_Urb_20-plot339,3,3,339,,,test,,,,,,,,,,,2,728.5458168,3896.047009,139," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100620,US16-IL-064-229,,plot,254653,Adv_Urb_20-plot340,3,3,340,,,test,,,,,,,,,,,2,740.7492644,5068.02863,139," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97313,17-9161,,plot,254812,Adv_Urb_20-plot341,3,3,341,,,test,,,,,,,,,,,4,682.1727163,3864.37183,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",101094,US16-IL-065-030,,plot,254842,Adv_Urb_20-plot342,3,3,342,,,test,,,,,,,,,,,3,754.783229,4561.225767,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97101,17-18529,,plot,254777,Adv_Urb_20-plot343,3,3,343,,,test,,,,,,,,,,,4,0,3389.244146,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100877,US16-IL-065-107,,plot,254595,Adv_Urb_20-plot344,3,3,344,,,test,,,,,,,,,,,2,704.444008,4497.875409,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97099,17-18176,,plot,254561,Adv_Urb_20-plot345,3,3,345,,,test,,,,,,,,,,,3,687.6642677,3705.995936,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96902,16-36048,,plot,254803,Adv_Urb_20-plot346,3,3,346,,,test,,,,,,,,,,,7,695.9015947,3896.047009,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97286,17-8036,,plot,254599,Adv_Urb_20-plot347,3,3,347,,,test,,,,,,,,,,,6,692.8507328,4466.20023,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97189,17-27649,,plot,254694,Adv_Urb_20-plot348,3,3,348,,,test,,,,,,,,,,,2,683.6981472,4592.900946,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",101077,US16-IL-061-074,,plot,254670,Adv_Urb_20-plot349,3,3,349,,,test,,,,,,,,,,,2,733.732282,5036.353451,139,"* (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97046,17-12564,,plot,254639,Adv_Urb_20-plot350,3,3,350,,,test,,,,,,,,,,,4,0,3769.346294,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96808,16-30848,,plot,254809,Adv_Urb_20-plot351,3,3,351,,,test,,,,,,,,,,,2,743.8001262,4434.525051,138,"* (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96747,16-23766,,plot,254822,Adv_Urb_20-plot352,3,3,352,,,test,,,,,,,,,,,4,718.7830588,4814.627199,137,"* (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97223,17-31229,,plot,254791,Adv_Urb_20-plot353,3,3,353,,,test,,,,,,,,,,,2,726.7152997,4751.276841,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97323,17-9968,,plot,254838,Adv_Urb_20-plot354,3,3,354,,,test,,,,,,,,,,,3,734.0373682,5036.353451,139,"* (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97051,17-12954,,plot,254556,Adv_Urb_20-plot355,3,3,355,,,test,,,,,,,,,,,3,722.1390069,4877.977556,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96907,16-36206,,plot,254622,Adv_Urb_20-plot356,3,3,356,,,test,,,,,,,,,,,2,715.7321969,5004.678272,133,"* (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97183,17-26647,,plot,254743,Adv_Urb_20-plot357,3,3,357,,,test,,,,,,,,,,,2,725.1898688,4782.95202,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97121,17-20472,,plot,254602,Adv_Urb_20-plot358,3,3,358,,,test,,,,,,,,,,,4,0,3104.167536,130," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96844,16-33235,,plot,254648,Adv_Urb_20-plot359,3,3,359,,,test,,,,,,,,,,,3,717.5627141,4434.525051,131," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97082,17-15352,,plot,254691,Adv_Urb_20-plot360,3,3,360,,,test,,,,,,,,,,,3,712.0711627,4402.849872,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97194,17-28445,,plot,254610,Adv_Urb_20-plot361,3,3,361,,,test,,,,,,,,,,,3,713.9016798,4719.601662,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97190,17-27660,,plot,254740,Adv_Urb_20-plot362,3,3,362,,,test,,,,,,,,,,,3,699.8677152,3896.047009,131,"FHR mix (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97171,17-24977,,plot,254758,Adv_Urb_20-plot363,3,3,363,,,test,,,,,,,,,,,4,705.9694389,5004.678272,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97302,17-8643,,plot,254576,Adv_Urb_20-plot364,3,3,364,,,test,,,,,,,,,,,4,0,3325.893788,131,"mix, frost (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100698,US16-IL-065-032,,plot,254590,Adv_Urb_20-plot365,3,3,365,,,test,,,,,,,,,,,3,722.7491793,4149.448441,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100989,US16-IL-061-132,,plot,254890,Adv_Urb_20-plot366,3,3,366,,,test,,,,,,,,,,,3,701.3931461,3991.072546,132," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96694,16-18648,,plot,254565,Adv_Urb_20-plot367,3,3,367,,,test,,,,,,,,,,,2,0,3167.517894,130," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97111,17-19355,,plot,254728,Adv_Urb_20-plot368,3,3,368,,,test,,,,,,,,,,,2,708.4101284,4529.550588,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96691,16-18448,,plot,254878,Adv_Urb_20-plot369,3,3,369,,,test,,,,,,,,,,,4,0,3167.517894,139," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97214,17-30335,,plot,254584,Adv_Urb_20-plot370,3,3,370,,,test,,,,,,,,,,,2,0,3294.21861,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97098,17-18159,,plot,254811,Adv_Urb_20-plot401,4,4,401,,,test,,,,,,,,,,,3,688.5795262,3769.346294,132,"mix (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100615,US16-IL-062-068,,plot,254757,Adv_Urb_20-plot402,4,4,402,,,test,,,,,,,,,,,2,719.088145,4814.627199,134,"** (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",84789,Kaskaskia,,plot,254625,Adv_Urb_20-plot403,4,4,403,,,test,,,,,,,,,,,3,719.3932312,4276.149157,140," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100670,US16-IL-064-160,,plot,254741,Adv_Urb_20-plot404,4,4,404,,,test,,,,,,,,,,,3,729.4610754,4846.302377,139," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97010,16-8834,,plot,254681,Adv_Urb_20-plot405,4,4,405,,,test,,,,,,,,,,,1,747.7662467,5226.404525,137,"* (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100906,US16-IL-062-071,,plot,254629,Adv_Urb_20-plot406,4,4,406,,,test,,,,,,,,,,,2,714.206766,4782.95202,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",101091,US16-IL-065-109,,plot,254592,Adv_Urb_20-plot407,4,4,407,,,test,,,,,,,,,,,2,756.6137461,4276.149157,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100944,US16-IL-064-235,,plot,254708,Adv_Urb_20-plot408,4,4,408,,,test,,,,,,,,,,,2,707.4948699,4371.174693,139," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97250,17-5643,,plot,254719,Adv_Urb_20-plot409,4,4,409,,,test,,,,,,,,,,,1,679.7320268,4909.652735,141," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97200,17-29513,,plot,254593,Adv_Urb_20-plot410,4,4,410,,,test,,,,,,,,,,,2,705.3592666,4434.525051,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97316,17-9320,,plot,254857,Adv_Urb_20-plot411,4,4,411,,,test,,,,,,,,,,,2,735.5627992,4434.525051,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100737,US16-IL-064-199,,plot,254632,Adv_Urb_20-plot412,4,4,412,,,test,,,,,,,,,,,1,728.2407306,4434.525051,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97005,16-8737,,plot,254651,Adv_Urb_20-plot413,4,4,413,,,test,,,,,,,,,,,2,722.4440931,5131.378988,139," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96920,16-36752,,plot,254682,Adv_Urb_20-plot414,4,4,414,,,test,,,,,,,,,,,1,704.7490942,5669.85703,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",101023,US16-IL-064-095,,plot,254764,Adv_Urb_20-plot415,4,4,415,,,test,,,,,,,,,,,3,715.4271108,4371.174693,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97053,17-13024,,plot,254736,Adv_Urb_20-plot416,4,4,416,,,test,,,,,,,,,,,3,707.1897837,3927.722188,135,"mix, GB (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97114,17-20035,,plot,254615,Adv_Urb_20-plot417,4,4,417,,,test,,,,,,,,,,,3,730.6814202,3896.047009,134,"mix, GB (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97143,17-22168,,plot,254831,Adv_Urb_20-plot418,4,4,418,,,test,,,,,,,,,,,2,734.6475406,4656.251304,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100780,US16-IL-065-125,,plot,254849,Adv_Urb_20-plot419,4,4,419,,,test,,,,,,,,,,,2,752.0374533,4276.149157,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100853,US16-IL-065-037,,plot,254661,Adv_Urb_20-plot420,4,4,420,,,test,,,,,,,,,,,3,744.1052124,4814.627199,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97301,17-8636,,plot,254774,Adv_Urb_20-plot421,4,4,421,,,test,,,,,,,,,,,3,0,3294.21861,130,"FD, mix (Operator: jrutkoski, Time: )"
